"id","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","call"
"ENSMUSG00000091780","Sco2",12.0378173937788,0.126925048240471,1.07453537209317,0.118120865573019,0.905971890852948,0.998143876879503,"NS"
"ENSMUSG00000091784","Gm17022",9.26282030617041,0.0652244444941923,0.81208955804631,0.0803168121642969,0.935985287236416,0.998143876879503,"NS"
"ENSMUSG00000091785","Rpl29-ps5",3.27763446309722,0.0378350678449578,2.0472556407592,0.0184808712169073,0.985255237518042,NA,"NS"
"ENSMUSG00000091786","Gm8425",5.27927551713872,-0.237400942147501,1.48798452518938,-0.159545303145734,0.873239268644225,NA,"NS"
"ENSMUSG00000091794","Vmn2r18",2.2509936924442,-0.0395646519880816,2.1688522979736,-0.018242206730743,0.985445632128206,NA,"NS"
"ENSMUSG00000091803","Cox16",243.044221573459,-0.294823790948528,0.239566387406396,-1.2306559118763,0.21845158405303,0.910711569696679,"NS"
"ENSMUSG00000091811","Inafm1",238.831552069064,0.391768842411153,0.281560354239999,1.39142047703639,0.164097958725922,0.874585787785977,"NS"
"ENSMUSG00000091818","Rpl19-ps4",1.9039206661777,-1.68260693788532,1.91448862767925,-0.878880612586861,0.37946601163836,NA,"NS"
"ENSMUSG00000091825","Gm5778",6.58868220543617,-0.0388965567876183,1.17139379717352,-0.0332053634580211,0.973510821061599,NA,"NS"
"ENSMUSG00000091831","Gm4707",3.05407995471494,-1.80680197989094,2.52519326415392,-0.715510375201447,0.474293732172062,NA,"NS"
"ENSMUSG00000091844","Gm8251",76.1561842240841,-0.276806274548389,0.510189682521363,-0.542555610259324,0.587435809054697,0.998143876879503,"NS"
"ENSMUSG00000091845","Rpl36-ps12",155.522135737809,-0.423568216555183,0.572431609608106,-0.739945540123409,0.459333040081342,0.986031773058721,"NS"
"ENSMUSG00000091866","Gm6257",6.59421867366202,0.350538001789128,2.04326183219056,0.171558043255435,0.863784994935504,NA,"NS"
"ENSMUSG00000091881","Gm17146",5.46773564322199,-1.09160491058058,1.08732127517507,-1.00393962254148,0.315407716748883,NA,"NS"
"ENSMUSG00000091896","Ube2d2a",2685.55331114826,0.130974541993965,0.155900849110221,0.84011435948862,0.400844269650994,0.982478969466479,"NS"
"ENSMUSG00000091900","Gm4353",61.5933611090909,-0.697222450359318,0.715544430985892,-0.974394349486685,0.329860773997423,0.963558861263334,"NS"
"ENSMUSG00000091905","Dnajb6-ps",121.849656720925,-1.47614685100664,0.75447760843699,-1.95651512317867,0.0504045026923552,0.650170879682035,"NS"
